ID;start;end;code;team;action;half;pos_x;pos_y
1098;1882.55;1894.55;3. Samet Akaydin (26800) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;48.8;48.48
1099;1883.55;1895.55;34. Lucas Torreira (1469956) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;42.34;18.86
1100;1883.55;1895.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;42.34;18.86
1101;1885.55;1897.55;11. Yunus Akgün (27735) - Top Taşıma;Galatasaray (29205);Top Taşıma;1;49.75;30.7
1102;1891.55;1903.55;11. Yunus Akgün (27735) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;78.67;33.33
1103;1891.55;1903.55;11. Yunus Akgün (27735) - Ceza sahasına / İsabetli;Galatasaray (29205);Ceza sahasına / İsabetli;1;78.67;33.33
1104;1891.55;1903.55;11. Yunus Akgün (27735) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;78.67;33.33
1105;1891.55;1903.55;11. Yunus Akgün (27735) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;78.67;33.33
1106;1893.55;1905.55;45. Victor Osimhen (1093704) - İsabetsiz Şutlar;Galatasaray (29205);İsabetsiz Şutlar;1;94.92;18.86
1107;1925.55;1937.55;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;46.17;13.9
1108;1927.55;1939.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;44.14;16.53
1109;1929.55;1943.55;10. Ibrahim Olawoyin (1079289) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;46.17;13.9
1110;1929.55;1943.55;14. Taylan Antalyalı (74432) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;46.17;13.9
1111;1929.55;1943.55;37. Taha Şahin (1275421) - Set Hücumu Oyunu;Caykur Rizespor (62850);Set Hücumu Oyunu;1;46.17;13.9
1112;1930.55;1942.55;37. Taha Şahin (1275421) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;38.16;6.66
1113;1930.55;1942.55;37. Taha Şahin (1275421) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;38.16;6.66
1114;1933.55;1945.55;10. Ibrahim Olawoyin (1079289) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;40.31;42.96
1115;1933.55;1945.55;10. Ibrahim Olawoyin (1079289) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;1;40.31;42.96
1116;1933.55;1945.55;10. Ibrahim Olawoyin (1079289) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;47.36;20.6
1117;1935.55;1947.55;45. Victor Osimhen (1093704) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;1;64.69;25.04
1118;1935.55;1947.55;45. Victor Osimhen (1093704) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;64.69;25.04
1119;1935.55;1947.55;45. Victor Osimhen (1093704) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;1;64.69;25.04
1120;1937.55;1949.55;53. Barış Alper Yılmaz (1589859) - Top Taşıma;Galatasaray (29205);Top Taşıma;1;60.27;19.0
1121;1939.55;1950.55;45. Victor Osimhen (1093704) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;1;64.69;25.04
1122;1939.55;1950.55;53. Barış Alper Yılmaz (1589859) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;1;64.69;25.04
1123;1942.55;1954.55;53. Barış Alper Yılmaz (1589859) - 3. Bölgede Başarısız Paslar;Galatasaray (29205);3. Bölgede Başarısız Paslar;1;82.49;22.02
1124;1942.55;1954.55;3. Samet Akaydin (26800) - Başarılı Top Kapma;Caykur Rizespor (62850);Başarılı Top Kapma;1;82.49;22.02
1125;1942.55;1954.55;3. Samet Akaydin (26800) - Başarılı İkili Mücadeleler;Caykur Rizespor (62850);Başarılı İkili Mücadeleler;1;82.49;22.02
1126;1942.55;1954.55;53. Barış Alper Yılmaz (1589859) - Başarısız Driplingler;Galatasaray (29205);Başarısız Driplingler;1;82.49;22.02
1127;1942.55;1954.55;53. Barış Alper Yılmaz (1589859) - Başarısız İkili Mücadeleler;Galatasaray (29205);Başarısız İkili Mücadeleler;1;82.49;22.02
1128;1942.55;1954.55;3. Samet Akaydin (26800) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;22.51;45.98
1129;1942.55;1954.55;53. Barış Alper Yılmaz (1589859) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;82.49;22.02
1130;1943.55;1955.55;10. Ibrahim Olawoyin (1079289) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;21.91;33.88
1131;1943.55;1955.55;10. Ibrahim Olawoyin (1079289) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;21.91;33.88
1132;1944.55;1956.55;7. Valentin Mihăilă (967060) - Başarılı İleri Paslar;Caykur Rizespor (62850);Başarılı İleri Paslar;1;31.95;45.98
1133;1944.55;1956.55;7. Valentin Mihăilă (967060) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;31.95;45.98
1134;1947.55;1959.55;7. Valentin Mihăilă (967060) - Kötü top kontrolü;Caykur Rizespor (62850);Kötü top kontrolü;1;44.02;39.41
1135;1947.55;1959.55;9. Ali Sowe (1389884) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;44.97;42.03
1136;1947.55;1959.55;7. Valentin Mihăilă (967060) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;44.02;39.41
1137;1947.55;1959.55;7. Valentin Mihăilă (967060) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;1;44.02;39.41
1138;1949.55;1961.55;4. Ismail Jakobs (673189) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;1;56.2;40.82
1139;1949.55;1961.55;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;56.2;40.82
1140;1949.55;1961.55;4. Ismail Jakobs (673189) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;1;56.2;40.82
1141;1950.55;1962.55;6. Davinson Sánchez (1647732) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;59.19;36.62
1142;1950.55;1962.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;59.19;36.62
1143;1950.55;1962.55;6. Davinson Sánchez (1647732) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;59.19;36.62
1144;1952.55;1964.55;8. Gabriel Sara (533884) - Top Taşıma;Galatasaray (29205);Top Taşıma;1;78.67;57.13
1145;1953.55;1963.55;4. Ismail Jakobs (673189) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;1;56.2;40.82
1146;1953.55;1963.55;6. Davinson Sánchez (1647732) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;1;56.2;40.82
1147;1953.55;1963.55;8. Gabriel Sara (533884) - Kontra Atak Oyunu;Galatasaray (29205);Kontra Atak Oyunu;1;56.2;40.82
1148;1955.55;1967.55;8. Gabriel Sara (533884) - Başarısız Ceza Sahasına Paslar;Galatasaray (29205);Başarısız Ceza Sahasına Paslar;1;96.23;56.08
1149;1955.55;1967.55;10. Ibrahim Olawoyin (1079289) - Geri Kazanılan Toplar;Caykur Rizespor (62850);Geri Kazanılan Toplar;1;8.05;17.97
1150;1955.55;1967.55;8. Gabriel Sara (533884) - Top Kaybı;Galatasaray (29205);Top Kaybı;1;96.95;50.03
1151;1955.55;1967.55;8. Gabriel Sara (533884) - İsabetsiz paslar;Galatasaray (29205);İsabetsiz paslar;1;96.23;56.08
1152;1957.55;1969.55;14. Taylan Antalyalı (74432) - Paslar adresi bulanlar;Caykur Rizespor (62850);Paslar adresi bulanlar;1;12.83;28.23
1153;1958.55;1970.55;37. Taha Şahin (1275421) - Başarısız İleri Paslar;Caykur Rizespor (62850);Başarısız İleri Paslar;1;10.68;16.53
1154;1958.55;1970.55;37. Taha Şahin (1275421) - Başarısız İlerletici Paslar;Caykur Rizespor (62850);Başarısız İlerletici Paslar;1;10.68;16.53
1155;1958.55;1970.55;37. Taha Şahin (1275421) - Top Kaybı;Caykur Rizespor (62850);Top Kaybı;1;41.27;2.46
1156;1958.55;1970.55;37. Taha Şahin (1275421) - Top kayıpları / kendi yarı sahasında;Caykur Rizespor (62850);Top kayıpları / kendi yarı sahasında;1;41.27;2.46
1157;1958.55;1970.55;37. Taha Şahin (1275421) - İsabetsiz paslar;Caykur Rizespor (62850);İsabetsiz paslar;1;10.68;16.53
1158;1962.55;1974.55;4. Ismail Jakobs (673189) - Geri Kazanılan Toplar;Galatasaray (29205);Geri Kazanılan Toplar;1;63.73;65.54
1159;1962.55;1974.55;4. Ismail Jakobs (673189) - Rakip sahada geri kazanılan toplar;Galatasaray (29205);Rakip sahada geri kazanılan toplar;1;63.73;65.54
1160;1963.55;1975.55;4. Ismail Jakobs (673189) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;65.76;65.68
1161;1963.55;1975.55;4. Ismail Jakobs (673189) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;65.76;65.68
1162;1967.55;1998.55;4. Ismail Jakobs (673189) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1163;1967.55;1998.55;6. Davinson Sánchez (1647732) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1164;1967.55;1998.55;7. Roland Sallai (1282353) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1165;1967.55;1998.55;34. Lucas Torreira (1469956) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1166;1967.55;1998.55;42. Abdülkerim Bardakcı (126526) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1167;1967.55;1998.55;53. Barış Alper Yılmaz (1589859) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1168;1967.55;1998.55;77. Noa Lang (815422) - Set Hücumu Oyunu;Galatasaray (29205);Set Hücumu Oyunu;1;65.76;65.68
1169;1967.55;1998.55;4. Ismail Jakobs (673189) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1170;1967.55;1998.55;6. Davinson Sánchez (1647732) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1171;1967.55;1998.55;7. Roland Sallai (1282353) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1172;1967.55;1998.55;34. Lucas Torreira (1469956) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1173;1967.55;1998.55;42. Abdülkerim Bardakcı (126526) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1174;1967.55;1998.55;53. Barış Alper Yılmaz (1589859) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1175;1967.55;1998.55;77. Noa Lang (815422) - Şutla Biten Set Hücumlarında Yer Alma;Galatasaray (29205);Şutla Biten Set Hücumlarında Yer Alma;1;65.76;65.68
1176;1972.55;1984.55;77. Noa Lang (815422) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;78.19;62.12
1177;1975.55;1987.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;71.5;44.77
1178;1978.55;1990.55;6. Davinson Sánchez (1647732) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;70.06;25.04
1179;1980.55;1992.55;34. Lucas Torreira (1469956) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;70.18;36.35
1180;1982.55;1994.55;42. Abdülkerim Bardakcı (126526) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;64.45;47.79
1181;1982.55;1994.55;42. Abdülkerim Bardakcı (126526) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;64.45;47.79
1182;1982.55;1994.55;42. Abdülkerim Bardakcı (126526) - İsabetli İlerletici Paslar;Galatasaray (29205);İsabetli İlerletici Paslar;1;64.45;47.79
1183;1984.55;1996.55;77. Noa Lang (815422) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;76.64;62.12
1184;1984.55;1996.55;77. Noa Lang (815422) - Paslar adresi bulanlar;Galatasaray (29205);Paslar adresi bulanlar;1;76.64;62.12
1185;1986.55;1998.55;53. Barış Alper Yılmaz (1589859) - Başarılı İleri Paslar;Galatasaray (29205);Başarılı İleri Paslar;1;84.16;61.07
1186;1986.55;1998.55;53. Barış Alper Yılmaz (1589859) - Ceza sahasına / İsabetli;Galatasaray (29205);Ceza sahasına / İsabetli;1;84.16;61.07
